"","description","score","File","Source","AnimalScore","AnimalInd","Specificity","Count","SelectionMetric"
"5052","wood",0.95609677,"visca 3734-29.JPG","clarifAI",0.389770297604258,NA,0.477808330692992,74,1.78211665862194
"5053","wildlife",0.9508878,"visca 3734-29.JPG","clarifAI",0.499809648512766,NA,0.577453955179498,264,1.84616566426691
"5054","rodent",0.94553715,"visca 3734-29.JPG","clarifAI",0.487561267351683,NA,0.635232422688916,56,1.871175315278
"5055","animal",0.93056726,"visca 3734-29.JPG","clarifAI",1,NA,0,355,1.65115833892434
"5056","outdoors",0.92044497,"visca 3734-29.JPG","clarifAI",0.356118831136187,NA,0.531810420193845,147,1.74385023386939
"5057","park",0.9160903,"visca 3734-29.JPG","clarifAI",0.177381127492309,NA,0.382967022654558,64,1.62246424320036
"5058","tree",0.905946,"visca 3734-29.JPG","clarifAI",0.482046070201558,NA,0.475741163075745,87,1.72802222443664
"5059","environment",0.90564144,"visca 3734-29.JPG","clarifAI",0.225682383855826,NA,0.4859048182976,35,1.67473825020733
"5060","portrait",0.90355456,"visca 3734-29.JPG","clarifAI",0.127115002810925,NA,0.483788956852447,57,1.64225039269961
"5061","one",0.889874,"visca 3734-29.JPG","clarifAI",0.321051011471672,NA,0.49246953650304,84,1.67221941563124
"5062","zoo",0.8797045,"visca 3734-29.JPG","clarifAI",0.679940996265598,NA,0.81219141913172,52,1.90950521353789
"5063","wild",0.8630624,"visca 3734-29.JPG","clarifAI",0.651318809502658,NA,0.775503526480819,77,1.85657112326204
"5064","little",0.8323755,"visca 3734-29.JPG","clarifAI",0.427269829038725,NA,0.52918630156019,21,1.64179564706338
"5065","food",0.82056004,"visca 3734-29.JPG","clarifAI",0.461972414051185,NA,0.667303027626148,6,1.72080950637226
"5066","rock",0.8066029,"visca 3734-29.JPG","clarifAI",0.143328281896194,NA,0.429627039390462,2,1.53126061828793
"5067","fur",0.80501103,"visca 3734-29.JPG","clarifAI",0.688697191654452,NA,0.813087254700384,50,1.80037660588754
"5068","light",0.7920637,"visca 3734-29.JPG","clarifAI",0.169153672640744,NA,0.483786695279197,17,1.49653087830342
"5069","mammal",0.9863106,"visca 3734-30.JPG","clarifAI",0.623663218882118,NA,0,405,1.64035074467053
"5070","nature",0.9808377,"visca 3734-30.JPG","clarifAI",0.354320287320382,NA,0.529978353060782,156,1.83283220605074
"5071","animal",0.9732721,"visca 3734-30.JPG","clarifAI",1,NA,0,355,1.71521559892434
"5072","wildlife",0.9615859,"visca 3734-30.JPG","clarifAI",0.499809648512766,NA,0.577453955179498,264,1.86221281426691
"5073","cute",0.9554192,"visca 3734-30.JPG","clarifAI",0.571126883327861,NA,0.65214657049998,40,1.9177951943828
"5074","portrait",0.9515656,"visca 3734-30.JPG","clarifAI",0.127115002810925,NA,0.483788956852447,57,1.71426695269961
"5075","wild",0.9323211,"visca 3734-30.JPG","clarifAI",0.651318809502658,NA,0.775503526480819,77,1.96045917326204
"5076","grey",0.93229663,"visca 3734-30.JPG","clarifAI",0.650439083563017,NA,0.511179156260455,22,1.83796436565654
"5077","tree",0.92431176,"visca 3734-30.JPG","clarifAI",0.482046070201558,NA,0.475741163075745,87,1.75557086443664
"5078","wood",0.9203371,"visca 3734-30.JPG","clarifAI",0.389770297604258,NA,0.477808330692992,74,1.72847715362194
"5079","park",0.918045,"visca 3734-30.JPG","clarifAI",0.177381127492309,NA,0.382967022654558,64,1.62539629320036
"5080","no person",0.91224915,"visca 3734-30.JPG","clarifAI",0.28898233960606,NA,0.506401301745522,122,1.70287353537853
"5081","outdoors",0.91187024,"visca 3734-30.JPG","clarifAI",0.356118831136187,NA,0.531810420193845,147,1.73098813886939
"5082","one",0.9059197,"visca 3734-30.JPG","clarifAI",0.321051011471672,NA,0.49246953650304,84,1.69628796563124
"5083","baby",0.8946825,"visca 3734-30.JPG","clarifAI",0.320112410134704,NA,0.552716265652534,12,1.72727749881942
"5084","fur",0.89036965,"visca 3734-30.JPG","clarifAI",0.688697191654452,NA,0.813087254700384,50,1.92841453588754
"5085","little",0.8871953,"visca 3734-30.JPG","clarifAI",0.427269829038725,NA,0.52918630156019,21,1.72402534706338
"5086","zoo",0.88518083,"visca 3734-30.JPG","clarifAI",0.679940996265598,NA,0.81219141913172,52,1.91771970853789
"5087","pet",0.8721857,"visca 3734-30.JPG","clarifAI",0.928221641829446,NA,0.86579245285228,47,1.98781668603329
"5088","young",0.86789936,"visca 3734-30.JPG","clarifAI",0.181433232607935,NA,0.474867878756935,12,1.61350880098993
"5089","mammal",0.99446875,"visca 3734-31.JPG","clarifAI",0.623663218882118,NA,0,405,1.65258796967053
"5090","animal",0.98331714,"visca 3734-31.JPG","clarifAI",1,NA,0,355,1.73028315892434
"5091","nature",0.97974795,"visca 3734-31.JPG","clarifAI",0.354320287320382,NA,0.529978353060782,156,1.83119758105074
"5092","cat",0.97796607,"visca 3734-31.JPG","clarifAI",0.923642675604657,NA,0.859507018283396,126,2.13652199110661
"5093","grey",0.9658956,"visca 3734-31.JPG","clarifAI",0.650439083563017,NA,0.511179156260455,22,1.88836282065654
"5094","wildlife",0.964481,"visca 3734-31.JPG","clarifAI",0.499809648512766,NA,0.577453955179498,264,1.86655546426691
"5095","portrait",0.96014476,"visca 3734-31.JPG","clarifAI",0.127115002810925,NA,0.483788956852447,57,1.72713569269961
"5096","no person",0.95870477,"visca 3734-31.JPG","clarifAI",0.28898233960606,NA,0.506401301745522,122,1.77255696537853
"5097","pet",0.9515191,"visca 3734-31.JPG","clarifAI",0.928221641829446,NA,0.86579245285228,47,2.10681678603329
"5098","wood",0.9445603,"visca 3734-31.JPG","clarifAI",0.389770297604258,NA,0.477808330692992,74,1.76481195362194
"5099","fur",0.9431335,"visca 3734-31.JPG","clarifAI",0.688697191654452,NA,0.813087254700384,50,2.00756031088754
"5100","wild",0.9419246,"visca 3734-31.JPG","clarifAI",0.651318809502658,NA,0.775503526480819,77,1.97486442326204
"5101","outdoors",0.93497586,"visca 3734-31.JPG","clarifAI",0.356118831136187,NA,0.531810420193845,147,1.76564656886939
"5102","cute",0.9306036,"visca 3734-31.JPG","clarifAI",0.571126883327861,NA,0.65214657049998,40,1.8805717943828
"5103","park",0.9188889,"visca 3734-31.JPG","clarifAI",0.177381127492309,NA,0.382967022654558,64,1.62666214320036
"5104","one",0.9127676,"visca 3734-31.JPG","clarifAI",0.321051011471672,NA,0.49246953650304,84,1.70655981563124
"5105","zoo",0.8912646,"visca 3734-31.JPG","clarifAI",0.679940996265598,NA,0.81219141913172,52,1.92684536353789
"5106","beautiful",0.8551252,"visca 3734-31.JPG","clarifAI",0.253082904454035,NA,0.508091373229301,14,1.6267303369194
"5107","tree",0.85455096,"visca 3734-31.JPG","clarifAI",0.482046070201558,NA,0.475741163075745,87,1.65092966443664
"5108","little",0.84619474,"visca 3734-31.JPG","clarifAI",0.427269829038725,NA,0.52918630156019,21,1.66252450706338
"5109","cat",0.9938193,"visca 3734-3.JPG","clarifAI",0.923642675604657,NA,0.859507018283396,126,2.16030183610661
"5110","mammal",0.99140775,"visca 3734-3.JPG","clarifAI",0.623663218882118,NA,0,405,1.64799646967053
"5111","no person",0.9825828,"visca 3734-3.JPG","clarifAI",0.28898233960606,NA,0.506401301745522,122,1.80837401037853
"5112","portrait",0.96596,"visca 3734-3.JPG","clarifAI",0.127115002810925,NA,0.483788956852447,57,1.73585855269961
"5113","one",0.9614643,"visca 3734-3.JPG","clarifAI",0.321051011471672,NA,0.49246953650304,84,1.77960486563124
"5114","nature",0.9546983,"visca 3734-3.JPG","clarifAI",0.354320287320382,NA,0.529978353060782,156,1.79362310605074
"5115","outdoors",0.9469519,"visca 3734-3.JPG","clarifAI",0.356118831136187,NA,0.531810420193845,147,1.78361062886939
"5116","animal",0.9458859,"visca 3734-3.JPG","clarifAI",1,NA,0,355,1.67413629892434
"5117","wood",0.9407831,"visca 3734-3.JPG","clarifAI",0.389770297604258,NA,0.477808330692992,74,1.75914615362194
"5118","cute",0.94056165,"visca 3734-3.JPG","clarifAI",0.571126883327861,NA,0.65214657049998,40,1.8955088693828
"5119","tree",0.93672836,"visca 3734-3.JPG","clarifAI",0.482046070201558,NA,0.475741163075745,87,1.77419576443664
"5120","fur",0.9189831,"visca 3734-3.JPG","clarifAI",0.688697191654452,NA,0.813087254700384,50,1.97133471088754
"5121","pet",0.9070226,"visca 3734-3.JPG","clarifAI",0.928221641829446,NA,0.86579245285228,47,2.04007203603329
"5122","wildlife",0.9069172,"visca 3734-3.JPG","clarifAI",0.499809648512766,NA,0.577453955179498,264,1.78020976426691
"5123","park",0.8937315,"visca 3734-3.JPG","clarifAI",0.177381127492309,NA,0.382967022654558,64,1.58892604320036
"5124","eye",0.8442737,"visca 3734-3.JPG","clarifAI",0.408173314489054,NA,0.585893014019023,15,1.68722027460649
"5125","baby",0.8252841,"visca 3734-3.JPG","clarifAI",0.320112410134704,NA,0.552716265652534,12,1.62317989881942
"5126","landscape",0.82260984,"visca 3734-3.JPG","clarifAI",0.204504738507388,NA,0.42505245952205,52,1.5114346792935
"5127","grey",0.8191967,"visca 3734-3.JPG","clarifAI",0.650439083563017,NA,0.511179156260455,22,1.66831447065654
"5128","daylight",0.8111659,"visca 3734-3.JPG","clarifAI",0.294974978208457,NA,0.47610328884917,23,1.54939568038241
"5129","rodent",0.9985541,"visca 3743-23.JPG","clarifAI",0.487561267351683,NA,0.635232422688916,56,1.950700740278
"5130","mouse",0.9977285,"visca 3743-23.JPG","clarifAI",0.262691741650547,1,0.56722261715056,19,1.86881856737497
"5131","mammal",0.9974164,"visca 3743-23.JPG","clarifAI",0.623663218882118,NA,0,405,1.65700944467053
"5132","no person",0.9933143,"visca 3743-23.JPG","clarifAI",0.28898233960606,NA,0.506401301745522,122,1.82447126037853
"5133","rat",0.9930085,"visca 3743-23.JPG","clarifAI",0.598029816542177,1,0.709961596120226,21,2.01582279121926
"5134","wildlife",0.99030817,"visca 3743-23.JPG","clarifAI",0.499809648512766,NA,0.577453955179498,264,1.90529621926691
"5135","one",0.971853,"visca 3743-23.JPG","clarifAI",0.321051011471672,NA,0.49246953650304,84,1.79518791563124
"5136","pest",0.9654776,"visca 3743-23.JPG","clarifAI",0.528946069359973,NA,0.679354640894739,1,2.02013023778736
"5137","animal",0.9648831,"visca 3743-23.JPG","clarifAI",1,NA,0,355,1.70263209892434
"5138","nature",0.9577873,"visca 3743-23.JPG","clarifAI",0.354320287320382,NA,0.529978353060782,156,1.79825660605074
"5139","outdoors",0.9515681,"visca 3743-23.JPG","clarifAI",0.356118831136187,NA,0.531810420193845,147,1.79053492886939
"5140","side view",0.9293984,"visca 3743-23.JPG","clarifAI",0.184195938031508,NA,0.517196579930804,50,1.71288701009701
"5141","squirrel",0.9230373,"visca 3743-23.JPG","clarifAI",0.802304600449858,1,0.673804233939038,6,1.96285904612837
"5142","cute",0.909709,"visca 3743-23.JPG","clarifAI",0.571126883327861,NA,0.65214657049998,40,1.8492298943828
"5143","mice",0.9036156,"visca 3743-23.JPG","clarifAI",0.626290612260412,NA,0.731942922777578,2,1.94867819257255
"5144","tree",0.9010695,"visca 3743-23.JPG","clarifAI",0.482046070201558,NA,0.475741163075745,87,1.72070747443664
"5145","wood",0.89713615,"visca 3743-23.JPG","clarifAI",0.389770297604258,NA,0.477808330692992,74,1.69367572862194
"5146","portrait",0.8859886,"visca 3743-23.JPG","clarifAI",0.127115002810925,NA,0.483788956852447,57,1.61590145269961
"5147","tail",0.881644,"visca 3743-23.JPG","clarifAI",0.518842195424346,NA,0.59334936267271,32,1.76652889972211
"5148","biology",0.8795657,"visca 3743-23.JPG","clarifAI",0.322465774141194,NA,0.547499090465249,3,1.73144956568689
"5149","mammal",0.99151385,"visca 3743-24.JPG","clarifAI",0.623663218882118,NA,0,405,1.64815561967053
"5150","wildlife",0.9841157,"visca 3743-24.JPG","clarifAI",0.499809648512766,NA,0.577453955179498,264,1.89600751426691
"5151","animal",0.98036325,"visca 3743-24.JPG","clarifAI",1,NA,0,355,1.72585232392434
"5152","wood",0.96969783,"visca 3743-24.JPG","clarifAI",0.389770297604258,NA,0.477808330692992,74,1.80251824862194
"5153","rodent",0.9693732,"visca 3743-24.JPG","clarifAI",0.487561267351683,NA,0.635232422688916,56,1.906929390278
"5154","nature",0.96271193,"visca 3743-24.JPG","clarifAI",0.354320287320382,NA,0.529978353060782,156,1.80564355105074
"5155","no person",0.9597923,"visca 3743-24.JPG","clarifAI",0.28898233960606,NA,0.506401301745522,122,1.77418826037853
"5156","tree",0.95752716,"visca 3743-24.JPG","clarifAI",0.482046070201558,NA,0.475741163075745,87,1.80539396443664
"5157","outdoors",0.91626465,"visca 3743-24.JPG","clarifAI",0.356118831136187,NA,0.531810420193845,147,1.73757975386939
"5158","fur",0.89633894,"visca 3743-24.JPG","clarifAI",0.688697191654452,NA,0.813087254700384,50,1.93736847088754
"5159","park",0.8895931,"visca 3743-24.JPG","clarifAI",0.177381127492309,NA,0.382967022654558,64,1.58271844320036
"5160","environment",0.8887388,"visca 3743-24.JPG","clarifAI",0.225682383855826,NA,0.4859048182976,35,1.64938429020733
"5161","portrait",0.8791381,"visca 3743-24.JPG","clarifAI",0.127115002810925,NA,0.483788956852447,57,1.60562570269961
"5162","one",0.87598795,"visca 3743-24.JPG","clarifAI",0.321051011471672,NA,0.49246953650304,84,1.65139034063124
"5163","wild",0.8679302,"visca 3743-24.JPG","clarifAI",0.651318809502658,NA,0.775503526480819,77,1.86387282326204
"5164","light",0.865394,"visca 3743-24.JPG","clarifAI",0.169153672640744,NA,0.483786695279197,17,1.60652632830342
"5165","landscape",0.8649856,"visca 3743-24.JPG","clarifAI",0.204504738507388,NA,0.42505245952205,52,1.5749983192935
"5166","danger",0.85038435,"visca 3743-24.JPG","clarifAI",0.304443768769529,NA,0.537268757472467,13,1.64805685573988
"5167","cute",0.8485552,"visca 3743-24.JPG","clarifAI",0.571126883327861,NA,0.65214657049998,40,1.7574991943828
"5168","little",0.848148,"visca 3743-24.JPG","clarifAI",0.427269829038725,NA,0.52918630156019,21,1.66545439706338
"5169","mammal",0.9979835,"visca 3743-4.JPG","clarifAI",0.623663218882118,NA,0,405,1.65786009467053
"5170","animal",0.99012375,"visca 3743-4.JPG","clarifAI",1,NA,0,355,1.74049307392434
"5171","fur",0.9896066,"visca 3743-4.JPG","clarifAI",0.688697191654452,NA,0.813087254700384,50,2.07726996088754
"5172","rodent",0.9869818,"visca 3743-4.JPG","clarifAI",0.487561267351683,NA,0.635232422688916,56,1.933342290278
"5173","cute",0.98641014,"visca 3743-4.JPG","clarifAI",0.571126883327861,NA,0.65214657049998,40,1.9642816043828
"5174","mouse",0.98469895,"visca 3743-4.JPG","clarifAI",0.262691741650547,1,0.56722261715056,19,1.84927424237497
"5175","nature",0.9843745,"visca 3743-4.JPG","clarifAI",0.354320287320382,NA,0.529978353060782,156,1.83813740605074
"5176","no person",0.98134863,"visca 3743-4.JPG","clarifAI",0.28898233960606,NA,0.506401301745522,122,1.80652275537853
"5177","wildlife",0.97869146,"visca 3743-4.JPG","clarifAI",0.499809648512766,NA,0.577453955179498,264,1.88787115426691
"5178","grey",0.9746194,"visca 3743-4.JPG","clarifAI",0.650439083563017,NA,0.511179156260455,22,1.90144852065654
"5179","little",0.9695343,"visca 3743-4.JPG","clarifAI",0.427269829038725,NA,0.52918630156019,21,1.84753384706338
"5180","wood",0.9614394,"visca 3743-4.JPG","clarifAI",0.389770297604258,NA,0.477808330692992,74,1.79013060362194
"5181","portrait",0.96063066,"visca 3743-4.JPG","clarifAI",0.127115002810925,NA,0.483788956852447,57,1.72786454269961
"5182","outdoors",0.9567565,"visca 3743-4.JPG","clarifAI",0.356118831136187,NA,0.531810420193845,147,1.79831752886939
"5183","hair",0.95134705,"visca 3743-4.JPG","clarifAI",0.466125255823774,NA,0.561340726106673,7,1.8620186993102
"5184","cat",0.94817555,"visca 3743-4.JPG","clarifAI",0.923642675604657,NA,0.859507018283396,126,2.09183621110661
"5185","tree",0.94422376,"visca 3743-4.JPG","clarifAI",0.482046070201558,NA,0.475741163075745,87,1.78543886443664
"5186","one",0.9394486,"visca 3743-4.JPG","clarifAI",0.321051011471672,NA,0.49246953650304,84,1.74658131563124
"5187","nose",0.93065786,"visca 3743-4.JPG","clarifAI",0.470363875904284,NA,0.597346791267469,6,1.85307598365619
"5188","wild",0.9252641,"visca 3743-4.JPG","clarifAI",0.651318809502658,NA,0.775503526480819,77,1.94987367326204
"5189","mammal",0.9971926,"visca 3743-8.JPG","clarifAI",0.623663218882118,NA,0,405,1.65667374467053
"5190","animal",0.9847757,"visca 3743-8.JPG","clarifAI",1,NA,0,355,1.73247099892434
"5191","nature",0.9820729,"visca 3743-8.JPG","clarifAI",0.354320287320382,NA,0.529978353060782,156,1.83468500605074
"5192","portrait",0.9808787,"visca 3743-8.JPG","clarifAI",0.127115002810925,NA,0.483788956852447,57,1.75823660269961
"5193","no person",0.9778986,"visca 3743-8.JPG","clarifAI",0.28898233960606,NA,0.506401301745522,122,1.80134771037853
"5194","wildlife",0.9668747,"visca 3743-8.JPG","clarifAI",0.499809648512766,NA,0.577453955179498,264,1.87014601426691
"5195","grey",0.9638587,"visca 3743-8.JPG","clarifAI",0.650439083563017,NA,0.511179156260455,22,1.88530747065654
"5196","cute",0.9589208,"visca 3743-8.JPG","clarifAI",0.571126883327861,NA,0.65214657049998,40,1.9230475943828
"5197","rodent",0.9565719,"visca 3743-8.JPG","clarifAI",0.487561267351683,NA,0.635232422688916,56,1.887727440278
"5198","wood",0.95222265,"visca 3743-8.JPG","clarifAI",0.389770297604258,NA,0.477808330692992,74,1.77630547862194
"5199","fur",0.9487198,"visca 3743-8.JPG","clarifAI",0.688697191654452,NA,0.813087254700384,50,2.01593976088754
"5200","one",0.94480026,"visca 3743-8.JPG","clarifAI",0.321051011471672,NA,0.49246953650304,84,1.75460880563124
"5201","tree",0.9283016,"visca 3743-8.JPG","clarifAI",0.482046070201558,NA,0.475741163075745,87,1.76155562443664
"5202","little",0.91975236,"visca 3743-8.JPG","clarifAI",0.427269829038725,NA,0.52918630156019,21,1.77286093706338
"5203","park",0.8979825,"visca 3743-8.JPG","clarifAI",0.177381127492309,NA,0.382967022654558,64,1.59530254320036
"5204","outdoors",0.8957881,"visca 3743-8.JPG","clarifAI",0.356118831136187,NA,0.531810420193845,147,1.70686492886939
"5205","mouse",0.8908129,"visca 3743-8.JPG","clarifAI",0.262691741650547,1,0.56722261715056,19,1.70844516737497
"5206","wild",0.8796487,"visca 3743-8.JPG","clarifAI",0.651318809502658,NA,0.775503526480819,77,1.88145057326204
"5207","nose",0.8771715,"visca 3743-8.JPG","clarifAI",0.470363875904284,NA,0.597346791267469,6,1.77284644365619
"5208","pet",0.8667586,"visca 3743-8.JPG","clarifAI",0.928221641829446,NA,0.86579245285228,47,1.97967603603329
"5209","mammal",0.9949706,"viscacha 3718-10.JPG","clarifAI",0.623663218882118,NA,0,405,1.65334074467053
"5210","wildlife",0.9818304,"viscacha 3718-10.JPG","clarifAI",0.499809648512766,NA,0.577453955179498,264,1.89257956426691
"5211","grass",0.9782374,"viscacha 3718-10.JPG","clarifAI",0.426373306438296,NA,0.578727774844713,111,1.87280489398946
"5212","no person",0.9779486,"viscacha 3718-10.JPG","clarifAI",0.28898233960606,NA,0.506401301745522,122,1.80142271037853
"5213","wood",0.9698889,"viscacha 3718-10.JPG","clarifAI",0.389770297604258,NA,0.477808330692992,74,1.80280485362194
"5214","nature",0.9690797,"viscacha 3718-10.JPG","clarifAI",0.354320287320382,NA,0.529978353060782,156,1.81519520605074
"5215","outdoors",0.93573534,"viscacha 3718-10.JPG","clarifAI",0.356118831136187,NA,0.531810420193845,147,1.76678578886939
"5216","marsupial",0.92926687,"viscacha 3718-10.JPG","clarifAI",0.50249895822611,NA,0.640144212146783,27,1.85884215960291
"5217","animal",0.91382724,"viscacha 3718-10.JPG","clarifAI",1,NA,0,355,1.62604830892434
"5218","fur",0.9105935,"viscacha 3718-10.JPG","clarifAI",0.688697191654452,NA,0.813087254700384,50,1.95875031088754
"5219","cute",0.9093332,"viscacha 3718-10.JPG","clarifAI",0.571126883327861,NA,0.65214657049998,40,1.8486661943828
"5220","park",0.89987016,"viscacha 3718-10.JPG","clarifAI",0.177381127492309,NA,0.382967022654558,64,1.59813403320036
"5221","tree",0.8843826,"viscacha 3718-10.JPG","clarifAI",0.482046070201558,NA,0.475741163075745,87,1.69567712443664
"5222","one",0.8820527,"viscacha 3718-10.JPG","clarifAI",0.321051011471672,NA,0.49246953650304,84,1.66048746563124
"5223","zoo",0.87525886,"viscacha 3718-10.JPG","clarifAI",0.679940996265598,NA,0.81219141913172,52,1.90283675353789
"5224","wild",0.871847,"viscacha 3718-10.JPG","clarifAI",0.651318809502658,NA,0.775503526480819,77,1.86974802326204
"5225","baby",0.87015873,"viscacha 3718-10.JPG","clarifAI",0.320112410134704,NA,0.552716265652534,12,1.69049184381942
"5226","kangaroo",0.8517636,"viscacha 3718-10.JPG","clarifAI",0.377969971195856,NA,0.627470778771856,31,1.70383381238757
"5227","portrait",0.84778875,"viscacha 3718-10.JPG","clarifAI",0.127115002810925,NA,0.483788956852447,57,1.55860167769961
"5228","deer",0.8422471,"viscacha 3718-10.JPG","clarifAI",0.536337370887508,1,0.644048345207215,23,1.74033060673119
"5229","manatee",0.816,"12227_tapir.jpg","IBM",0.416958168871087,1,0.608462382170304,2,1.70318141142158
"5230","aquatic mammal",0.852,"12227_tapir.jpg","IBM",0.623663218882118,NA,0.746236502535437,3,1.86476908290721
"5231","mammal",0.852,"12227_tapir.jpg","IBM",0.623663218882118,NA,0,405,1.43888484467053
"5232","animal",0.916,"12227_tapir.jpg","IBM",1,NA,0,355,1.62930744892434
"5233","european catfish",0.663,"12227_tapir.jpg","IBM",0.225220269411177,NA,0.516180278848545,2,1.37960588489572
"5234","catfish",0.67,"12227_tapir.jpg","IBM",0.225220269411177,NA,0.491251368806775,2,1.37764142987484
"5235","fish",0.674,"12227_tapir.jpg","IBM",0.284966655760126,NA,0.530613322138174,15,1.37336821398383
"5236","aquatic vertebrate",0.676,"12227_tapir.jpg","IBM",0.497216783674173,NA,0.652357375799019,5,1.50920424336805
"5237","sea cow",0.5,"12227_tapir.jpg","IBM",0.679587066890911,NA,0.777019301051816,1,1.40840641724864
"5238","greenishness color",0.941,"12227_tapir.jpg","IBM",0.209495481278798,NA,0.553355828846778,13,1.76828679455435
"5239","sea green color",0.807,"12227_tapir.jpg","IBM",0.258131868998165,NA,0.553355828846778,7,1.58950732897385
"5240","ocean floor",0.73,"12231_porcupine.jpg","IBM",0.159836251108707,NA,0.504892347277609,1,1.48740523641598
"5241","nature",0.801,"12231_porcupine.jpg","IBM",0.354320287320382,NA,0.529978353060782,156,1.56307565605074
"5242","eelgrass",0.61,"12231_porcupine.jpg","IBM",0,NA,0.5,2,1.23571067811865
"5243","plant",0.726,"12231_porcupine.jpg","IBM",0.160226974972077,NA,0.526814156263583,40,1.40827521017565
"5244","seagrass",0.555,"12231_porcupine.jpg","IBM",0.300934673533496,NA,0.500223078055137,2,1.2285558855296
"5245","algae",0.599,"12231_porcupine.jpg","IBM",0.296786253663639,NA,0.593833840846644,5,1.31433484338923
"5246","microorganism",0.599,"12231_porcupine.jpg","IBM",0.38147536742318,NA,0.57855206234078,3,1.34087989994515
"5247","water milfoil",0.514,"12231_porcupine.jpg","IBM",0.168073038253889,NA,0.433295263914443,1,1.12966589152069
"5248","cornetfish",0.505,"12231_porcupine.jpg","IBM",0,NA,0.5,1,1.1075
"5249","fish",0.51,"12231_porcupine.jpg","IBM",0.284966655760126,NA,0.530613322138174,15,1.12736821398383
"5250","aquatic vertebrate",0.51,"12231_porcupine.jpg","IBM",0.497216783674173,NA,0.652357375799019,5,1.26020424336805
"5251","animal",0.51,"12231_porcupine.jpg","IBM",1,NA,0,355,1.02030744892434
"5252","asterism (cluster of stars)",0.5,"12231_porcupine.jpg","IBM",0.188881517405036,NA,0.481630251352815,1,1.13803550502767
"5253","sea green color",0.938,"12231_porcupine.jpg","IBM",0.258131868998165,NA,0.553355828846778,7,1.78600732897385
"5254","jade green color",0.665,"12231_porcupine.jpg","IBM",0.269401930424342,NA,0.553355828846778,2,1.41223907514813
"5255","tinamou (fowl)",0.866,"3743-2.JPG","IBM",0.74185640937341,NA,0.728517640414079,1,1.94872292255039
"5256","game",0.892,"3743-2.JPG","IBM",0.100156296735803,NA,0.466203448464339,9,1.62947413174945
"5257","animal",0.919,"3743-2.JPG","IBM",1,NA,0,355,1.63380744892434
"5258","rhea",0.539,"3743-2.JPG","IBM",0.451291296689897,NA,0.532569145542255,4,1.2376073969436
"5259","bird",0.541,"3743-2.JPG","IBM",1,NA,0.573009138825232,29,1.36657410323032
"5260","sharp-tailed grouse",0.5,"3743-2.JPG","IBM",0.693393089093857,NA,0.496155976850364,1,1.27142626069865
"5261","beige color",0.961,"3743-2.JPG","IBM",0.250992050396801,NA,0.553355828846778,14,1.80765205121383
"5262","harrier eagle",0.692,"ave rapaz-3734-19.JPG","IBM",0.657916522983277,NA,0.531224765986975,1,1.56809151373931
"5263","hawk",0.737,"ave rapaz-3734-19.JPG","IBM",0.688102790053583,NA,0.543712858304204,2,1.62009280478415
"5264","bird of prey",0.738,"ave rapaz-3734-19.JPG","IBM",1,NA,0.65693887275776,1,1.78546943637888
"5265","bird",0.791,"ave rapaz-3734-19.JPG","IBM",1,NA,0.573009138825232,29,1.74157410323032
"5266","animal",0.818,"ave rapaz-3734-19.JPG","IBM",1,NA,0,355,1.48230744892434
"5267","australian turtledove",0.515,"ave rapaz-3734-19.JPG","IBM",0.0969782182735782,NA,0.486303827731908,1,1.13989646843435
"5268","dove",0.516,"ave rapaz-3734-19.JPG","IBM",0.694801328221734,NA,0.468458382425708,1,1.28192952326829
"5269","pigeon",0.516,"ave rapaz-3734-19.JPG","IBM",0.769799973374647,NA,0.51951271075238,1,1.32620634871985
"5270","gallinaceous bird",0.516,"ave rapaz-3734-19.JPG","IBM",1,NA,0.573009138825232,1,1.41050456941262
"5271","goshawk",0.508,"ave rapaz-3734-19.JPG","IBM",0.704513796577517,NA,0.420766220041273,1,1.24851155916502
"5272","baboon",0.5,"ave rapaz-3734-19.JPG","IBM",0.608014096391293,NA,0.746434195857918,5,1.31994198157678
"5273","monkey",0.501,"ave rapaz-3734-19.JPG","IBM",0.621638143506914,NA,0.715725054147746,6,1.30559689199699
"5274","mammal",0.502,"ave rapaz-3734-19.JPG","IBM",0.623663218882118,NA,0,405,0.913884844670529
"5275","beige color",0.774,"ave rapaz-3734-19.JPG","IBM",0.250992050396801,NA,0.553355828846778,14,1.52715205121383
"5276","sea green color",0.528,"ave rapaz-3734-19.JPG","IBM",0.258131868998165,NA,0.553355828846778,7,1.17100732897385
"5277","skunk",0.986,"Cchinga B-Rancho Chico 3715-14.JPG","IBM",0.502244001669528,1,0.5940115212293,4,1.95156676103203
"5278","carnivore",0.998,"Cchinga B-Rancho Chico 3715-14.JPG","IBM",0.666736430939303,NA,0.773709614794697,74,2.06216367900656
"5279","mammal",0.998,"Cchinga B-Rancho Chico 3715-14.JPG","IBM",0.623663218882118,NA,0,405,1.65788484467053
"5280","animal",0.998,"Cchinga B-Rancho Chico 3715-14.JPG","IBM",1,NA,0,355,1.75230744892434
"5281","striped skunk",0.5,"Cchinga B-Rancho Chico 3715-14.JPG","IBM",0.588537355968706,NA,0.5940115212293,1,1.29414009960683
"5282","black color",0.89,"Cchinga B-Rancho Chico 3715-14.JPG","IBM",0.308321059855532,NA,0.553355828846778,43,1.70400803642053
"5283","coal black color",0.845,"Cchinga B-Rancho Chico 3715-14.JPG","IBM",0.308321059855532,NA,0.553355828846778,25,1.64125817938727
