V1,description,score,File,Source,AnimalScore,AnimalInd,Specificity,Count,SelectionMetric,SimplestName,CommonNameMajor,TimeofDay,Amount,Vegetation,NumOfAnimals,SimplestNameScore,CommonNameScore,ScoreRank,SimplestRF,CommonRF
1155,hedge,0.512055206299,visca 3734-31.JPG,amazon,0.261709694637128,,0.503502574214481,4,1.13526152021502,rodent,plains viscacha,Night,Entire,shrubbery,2,0.0559561462803067,0,4.5,0.0721956422565855,0.000301234269006273
1156,pine,0.510706596375,visca 3734-31.JPG,amazon,0.409335411268444,,0.424998746112901,3,1.13862814735502,rodent,plains viscacha,Night,Entire,shrubbery,2,0.0725016970496699,0,2.5,0.110287117068846,0.00119153552496459
1157,spruce,0.510706596375,visca 3734-31.JPG,amazon,0.375155883185381,,0.442377991828025,3,1.13877288819182,rodent,plains viscacha,Night,Entire,shrubbery,2,0.088512268244798,0,2.5,0.0986813276715483,5.27355936696949e-16
1158,abies,0.508514709473,visca 3734-31.JPG,amazon,0.247966204084968,,0.408431360918048,2,1.09968997380842,rodent,plains viscacha,Night,Entire,shrubbery,2,0.124813552013524,0,1,0.0884861796796515,5.55111512312578e-16
5089,mammal,0.99446875,visca 3734-31.JPG,clarifAI,0.623663218882118,,0,405,1.65258796967053,rodent,plains viscacha,Night,Entire,shrubbery,2,0.501235978701796,0,20,0.493617687922255,5.55111512312578e-16
5090,animal,0.98331714,visca 3734-31.JPG,clarifAI,1,,0,355,1.73028315892434,rodent,plains viscacha,Night,Entire,shrubbery,2,0.431542459550548,0,19,0.43046217511281,5.55111512312578e-16
5091,nature,0.97974795,visca 3734-31.JPG,clarifAI,0.354320287320382,,0.529978353060782,156,1.83119758105074,rodent,plains viscacha,Night,Entire,shrubbery,2,0.118805350410904,0,18,0.12784031251981,4.9960036108132e-16
5092,cat,0.97796607,visca 3734-31.JPG,clarifAI,0.923642675604657,,0.859507018283396,126,2.13652199110661,rodent,plains viscacha,Night,Entire,shrubbery,2,0.335798791512654,0,17,0.359331919906039,5.82867087928207e-16
5093,grey,0.9658956,visca 3734-31.JPG,clarifAI,0.650439083563017,,0.511179156260455,22,1.88836282065654,rodent,plains viscacha,Night,Entire,shrubbery,2,0.184358467594512,0,16,0.195007460109455,5.27355936696949e-16
5094,wildlife,0.964481,visca 3734-31.JPG,clarifAI,0.499809648512766,,0.577453955179498,264,1.86655546426691,rodent,plains viscacha,Night,Entire,shrubbery,2,0.156059835959712,0,15,0.166138504765148,5.27355936696949e-16
5095,portrait,0.96014476,visca 3734-31.JPG,clarifAI,0.127115002810925,,0.483788956852447,57,1.72713569269961,rodent,plains viscacha,Night,Entire,shrubbery,2,0.0140702541697007,0,14,0.0248479403470684,5.55111512312578e-16
5096,no person,0.95870477,visca 3734-31.JPG,clarifAI,0.28898233960606,,0.506401301745522,122,1.77255696537853,rodent,plains viscacha,Night,Entire,shrubbery,2,0.0840510652274569,0,13,0.0938175734167471,5.27355936696949e-16
5097,pet,0.9515191,visca 3734-31.JPG,clarifAI,0.928221641829446,,0.86579245285228,47,2.10681678603329,rodent,plains viscacha,Night,Entire,shrubbery,2,0.353821916133803,0,12,0.353757439381129,5.55111512312578e-16
5098,wood,0.9445603,visca 3734-31.JPG,clarifAI,0.389770297604258,,0.477808330692992,74,1.76481195362194,rodent,plains viscacha,Night,Entire,shrubbery,2,0.109038901067416,0,11,0.112817311966581,5.55111512312578e-16
5099,fur,0.9431335,visca 3734-31.JPG,clarifAI,0.688697191654452,,0.813087254700384,50,2.00756031088754,rodent,plains viscacha,Night,Entire,shrubbery,2,0.337150058005323,0,10,0.333254935484934,5.82867087928207e-16
5100,wild,0.9419246,visca 3734-31.JPG,clarifAI,0.651318809502658,,0.775503526480819,77,1.97486442326204,rodent,plains viscacha,Night,Entire,shrubbery,2,0.290954331999729,0,9,0.322655828901159,5.82867087928207e-16
5101,outdoors,0.93497586,visca 3734-31.JPG,clarifAI,0.356118831136187,,0.531810420193845,147,1.76564656886939,rodent,plains viscacha,Night,Entire,shrubbery,2,0.131980538965043,0,8,0.129308290937426,5.27355936696949e-16
5102,cute,0.9306036,visca 3734-31.JPG,clarifAI,0.571126883327861,,0.65214657049998,40,1.8805717943828,rodent,plains viscacha,Night,Entire,shrubbery,2,0.1689278065674,0,7,0.212992804624851,5.55111512312578e-16
5103,park,0.9188889,visca 3734-31.JPG,clarifAI,0.177381127492309,,0.382967022654558,64,1.62666214320036,rodent,plains viscacha,Night,Entire,shrubbery,2,0.0213846619146335,0,6,0.0327079737538173,5.55111512312578e-16
5104,one,0.9127676,visca 3734-31.JPG,clarifAI,0.321051011471672,,0.49246953650304,84,1.70655981563124,rodent,plains viscacha,Night,Entire,shrubbery,2,0.0852986786199596,0,5,0.0987550585565546,5.27355936696949e-16
5105,zoo,0.8912646,visca 3734-31.JPG,clarifAI,0.679940996265598,,0.81219141913172,52,1.92684536353789,rodent,plains viscacha,Night,Entire,shrubbery,2,0.315140473685772,0,4,0.323542188097815,5.27355936696949e-16
5106,beautiful,0.8551252,visca 3734-31.JPG,clarifAI,0.253082904454035,,0.508091373229301,14,1.6267303369194,rodent,plains viscacha,Night,Entire,shrubbery,2,0.0288924369661371,0,3,0.0921665734124024,5.27355936696949e-16
5107,tree,0.85455096,visca 3734-31.JPG,clarifAI,0.482046070201558,,0.475741163075745,87,1.65092966443664,rodent,plains viscacha,Night,Entire,shrubbery,2,0.16160636888742,0,2,0.160118440094199,0.00242183374496333
5108,little,0.84619474,visca 3734-31.JPG,clarifAI,0.427269829038725,,0.52918630156019,21,1.66252450706338,rodent,plains viscacha,Night,Entire,shrubbery,2,0.124998593705485,0,1,0.135457099843327,3.60822483003176e-16
2444,fauna,0.9382242,visca 3734-31.JPG,google,0.463924963218457,,0.566901380748625,119,1.81593521614921,rodent,plains viscacha,Night,Entire,shrubbery,2,0.197312640992141,0,7,0.214510298159115,5.82867087928207e-16
2445,macropodidae,0.87248933,visca 3734-31.JPG,google,0,,0.5,2,1.62944467311865,rodent,plains viscacha,Night,Entire,shrubbery,2,0,0,6,0.0258045136849288,5.55111512312578e-16
2446,wallaby,0.83144253,visca 3734-31.JPG,google,0.373264483343948,1,0.571960467106659,15,1.65228003836403,rodent,plains viscacha,Night,Entire,shrubbery,2,0.176605434641329,0,5,0.199440129054532,5.27355936696949e-16
2447,wildlife,0.8132459,visca 3734-31.JPG,google,0.499809648512766,,0.577453955179498,264,1.63970281426691,rodent,plains viscacha,Night,Entire,shrubbery,2,0.156059835959712,0,4,0.188634060356445,5.55111512312578e-16
2448,kangaroo,0.7677894,visca 3734-31.JPG,google,0.377969971195856,,0.627470778771856,31,1.57787251238757,rodent,plains viscacha,Night,Entire,shrubbery,2,0.190116292599063,0,3,0.222420802796899,5.27355936696949e-16
2449,marsupial,0.6945603,visca 3734-31.JPG,google,0.50249895822611,,0.640144212146783,27,1.50678230460291,rodent,plains viscacha,Night,Entire,shrubbery,2,0.598070836233772,0,2,0.56336702373523,4.44089209850063e-16
2450,tail,0.51976,visca 3734-31.JPG,google,0.518842195424346,,0.59334936267271,32,1.22370289972211,rodent,plains viscacha,Night,Entire,shrubbery,2,0.324567392128511,0,1,0.336166536894898,5.55111512312578e-16
6668,european wildcat,0.615,visca 3743-23.JPG,IBM,0.271616369181068,,0.521150966992605,4,1.30097957579157,rodent,plains viscacha,Night,Entire,shrubbery,2,0.122225670277809,0,7,0.130164480120041,4.44089209850063e-16
6669,wildcat,0.734,visca 3743-23.JPG,IBM,0.271616369181068,,0.521150966992605,26,1.44909118930539,rodent,plains viscacha,Night,Entire,shrubbery,2,0.122225670277809,0,11,0.141274780314734,0.000346745942274962
6670,cat,0.736,visca 3743-23.JPG,IBM,0.923642675604657,,0.859507018283396,126,1.77357288610661,rodent,plains viscacha,Night,Entire,shrubbery,2,0.335798791512654,0,12,0.349506037056622,5.82867087928207e-16
6671,feline,0.738,visca 3743-23.JPG,IBM,0.872599601344952,,0.879356592628123,51,1.77883099749058,rodent,plains viscacha,Night,Entire,shrubbery,2,0.368149360465979,0,13,0.373654443574603,5.55111512312578e-16
6672,carnivore,0.812,visca 3743-23.JPG,IBM,0.666736430939303,,0.773709614794697,74,1.78316367900656,rodent,plains viscacha,Night,Entire,shrubbery,2,0.459657560269531,0,14,0.459193331913465,5.82867087928207e-16
6673,mammal,0.903,visca 3743-23.JPG,IBM,0.623663218882118,,0,405,1.51538484467053,rodent,plains viscacha,Night,Entire,shrubbery,2,0.501235978701796,0,16.5,0.484526962092135,5.55111512312578e-16
6674,animal,0.903,visca 3743-23.JPG,IBM,1,,0,355,1.60980744892434,rodent,plains viscacha,Night,Entire,shrubbery,2,0.431542459550548,0,16.5,0.449196001165859,5.82867087928207e-16
6675,common raccoon,0.574,visca 3743-23.JPG,IBM,0.538990510447648,,0.69520645557818,1,1.443350855401,rodent,plains viscacha,Night,Entire,shrubbery,2,0.330427635523832,0,6,0.404036699675197,5.55111512312578e-16
6676,ground squirrel,0.525,visca 3743-23.JPG,IBM,0.802304600449858,,0.673804233939038,1,1.42497826708198,rodent,plains viscacha,Night,Entire,shrubbery,2,0.356480470613954,0,4,0.371936102249799,5.27355936696949e-16
6677,squirrel,0.648,visca 3743-23.JPG,IBM,0.802304600449858,1,0.673804233939038,6,1.55030309612837,rodent,plains viscacha,Night,Entire,shrubbery,2,0.356480470613954,0,8,0.393493123659649,4.9960036108132e-16
6678,rodent,0.654,visca 3743-23.JPG,IBM,0.487561267351683,,0.635232422688916,56,1.433869590278,rodent,plains viscacha,Night,Entire,shrubbery,2,1,0,9,0.866876660448619,4.71844785465692e-16
6679,jungle cat,0.52,visca 3743-23.JPG,IBM,0.923642675604657,,0.859507018283396,6,1.48148900708925,rodent,plains viscacha,Night,Entire,shrubbery,2,0.335798791512654,0,3,0.345632419155479,5.27355936696949e-16
6680,eastern grey squirrel,0.507,visca 3743-23.JPG,IBM,0.802304600449858,,0.673804233939038,2,1.36868894520064,rodent,plains viscacha,Night,Entire,shrubbery,2,0.356480470613954,0,2,0.377686353166686,6.38378239159465e-16
6681,tree squirrel,0.529,visca 3743-23.JPG,IBM,0.802304600449858,,0.673804233939038,2,1.40168894520064,rodent,plains viscacha,Night,Entire,shrubbery,2,0.356480470613954,0,5,0.379045784060191,5.27355936696949e-16
6682,galago (primate),0.5,visca 3743-23.JPG,IBM,0.563222905804036,,0.729763191302246,7,1.29348376940305,rodent,plains viscacha,Night,Entire,shrubbery,2,0.363536511818416,0,1,0.402896483060122,5.27355936696949e-16
6683,gray color,0.899,visca 3743-23.JPG,IBM,0.362728446769125,,0.553355828846778,65,1.72826349957459,rodent,plains viscacha,Night,Entire,shrubbery,2,0.204003433417959,0,15,0.204118282464199,4.9960036108132e-16
6684,ash grey color,0.718,visca 3743-23.JPG,IBM,0.650439083563017,,0.553355828846778,12,1.54515519877362,rodent,plains viscacha,Night,Entire,shrubbery,2,0.184358467594512,0,10,0.293785934092944,5.82867087928207e-16
1170,animal,0.961833190918,visca 3743-23.JPG,amazon,1,,0,355,1.69805723530134,rodent,plains viscacha,Night,Entire,shrubbery,2,0.431542459550548,0,10,0.452237020556004,5.27355936696949e-16
1171,canine,0.961833190918,visca 3743-23.JPG,amazon,0.899039248742498,,0.876547221134548,77,2.11717926677586,rodent,plains viscacha,Night,Entire,shrubbery,2,0.36910456876128,0,10,0.364385124673846,5.82867087928207e-16
1172,fox,0.961833190918,visca 3743-23.JPG,amazon,0.463251829333263,1,0.632013402936029,24,1.89498185970152,rodent,plains viscacha,Night,Entire,shrubbery,2,0.170406594027108,0,10,0.209952626551085,5.55111512312578e-16
1173,grey fox,0.961833190918,visca 3743-23.JPG,amazon,0.650439083563017,,0.632013402936029,35,1.93826934383034,rodent,plains viscacha,Night,Entire,shrubbery,2,0.184358467594512,0,10,0.255864510441654,5.82867087928207e-16
1174,kit fox,0.961833190918,visca 3743-23.JPG,amazon,0.463251829333263,,0.632013402936029,9,1.90790277851166,rodent,plains viscacha,Night,Entire,shrubbery,2,0.170406594027108,0,10,0.211690294638495,5.27355936696949e-16
1175,mammal,0.961833190918,visca 3743-23.JPG,amazon,0.623663218882118,,0,405,1.60363463104753,rodent,plains viscacha,Night,Entire,shrubbery,2,0.501235978701796,0,10,0.490076834568637,5.55111512312578e-16
1176,red fox,0.961833190918,visca 3743-23.JPG,amazon,0.463251829333263,,0.632013402936029,12,1.90343695863781,rodent,plains viscacha,Night,Entire,shrubbery,2,0.170406594027108,0,10,0.209722357463979,5.27355936696949e-16
1177,possum,0.727439422607,visca 3743-23.JPG,amazon,0.522291124716891,,0.697459332148725,18,1.59403180720364,rodent,plains viscacha,Night,Entire,shrubbery,2,0.367079461727952,0,6,0.356026519367075,0.00426885634486338
1178,coyote,0.61602104187,visca 3743-23.JPG,amazon,0.425597084408275,1,0.628511449121792,47,1.35927305761775,rodent,plains viscacha,Night,Entire,shrubbery,2,0.212643414916966,0,4.5,0.209608201008769,5.55111512312578e-16
1179,red wolf,0.61602104187,visca 3743-23.JPG,amazon,0.555013603782581,,0.693667183095973,31,1.42757908550131,rodent,plains viscacha,Night,Entire,shrubbery,2,0.237522610536777,0,4.5,0.278259961815859,0.0007377733363364
1180,abyssinian,0.535566635132,visca 3743-23.JPG,amazon,0.662416353049883,,0.563178386863338,10,1.28216601099382,rodent,plains viscacha,Night,Entire,shrubbery,2,0.197339392601713,0,2,0.221015104595717,5.82867087928207e-16
1181,cat,0.535566635132,visca 3743-23.JPG,amazon,0.923642675604657,,0.859507018283396,126,1.47292283880461,rodent,plains viscacha,Night,Entire,shrubbery,2,0.335798791512654,0,2,0.344200930054056,5.55111512312578e-16
1182,pet,0.535566635132,visca 3743-23.JPG,amazon,0.928221641829446,,0.86579245285228,47,1.48288808873129,rodent,plains viscacha,Night,Entire,shrubbery,2,0.353821916133803,0,2,0.355486645037407,5.82867087928207e-16
5129,rodent,0.9985541,visca 3743-23.JPG,clarifAI,0.487561267351683,,0.635232422688916,56,1.950700740278,rodent,plains viscacha,Night,Entire,shrubbery,2,1,0,20,0.945803536864635,5.27355936696949e-16
5130,mouse,0.9977285,visca 3743-23.JPG,clarifAI,0.262691741650547,1,0.56722261715056,19,1.86881856737497,rodent,plains viscacha,Night,Entire,shrubbery,2,0.288228748760568,0,19,0.241261968735508,0.00175461719459905
5131,mammal,0.9974164,visca 3743-23.JPG,clarifAI,0.623663218882118,,0,405,1.65700944467053,rodent,plains viscacha,Night,Entire,shrubbery,2,0.501235978701796,0,18,0.462803674403246,5.55111512312578e-16
5132,no person,0.9933143,visca 3743-23.JPG,clarifAI,0.28898233960606,,0.506401301745522,122,1.82447126037853,rodent,plains viscacha,Night,Entire,shrubbery,2,0.0840510652274569,0,17,0.0936864067465436,0.000457599127308472
5133,rat,0.9930085,visca 3743-23.JPG,clarifAI,0.598029816542177,1,0.709961596120226,21,2.01582279121926,rodent,plains viscacha,Night,Entire,shrubbery,2,0.616469361629329,0,16,0.38659245836673,0.00586542050646419
5134,wildlife,0.99030817,visca 3743-23.JPG,clarifAI,0.499809648512766,,0.577453955179498,264,1.90529621926691,rodent,plains viscacha,Night,Entire,shrubbery,2,0.156059835959712,0,15,0.166939603279772,5.27355936696949e-16
5135,one,0.971853,visca 3743-23.JPG,clarifAI,0.321051011471672,,0.49246953650304,84,1.79518791563124,rodent,plains viscacha,Night,Entire,shrubbery,2,0.0852986786199596,0,14,0.093420353093868,5.82867087928207e-16
5136,pest,0.9654776,visca 3743-23.JPG,clarifAI,0.528946069359973,,0.679354640894739,1,2.02013023778736,rodent,plains viscacha,Night,Entire,shrubbery,2,0.269813233173694,0,13,0.353386886284379,0.0022125876445416
5137,animal,0.9648831,visca 3743-23.JPG,clarifAI,1,,0,355,1.70263209892434,rodent,plains viscacha,Night,Entire,shrubbery,2,0.431542459550548,0,12,0.438998192457846,5.27355936696949e-16
5138,nature,0.9577873,visca 3743-23.JPG,clarifAI,0.354320287320382,,0.529978353060782,156,1.79825660605074,rodent,plains viscacha,Night,Entire,shrubbery,2,0.118805350410904,0,11,0.123569220038403,5.27355936696949e-16
5139,outdoors,0.9515681,visca 3743-23.JPG,clarifAI,0.356118831136187,,0.531810420193845,147,1.79053492886939,rodent,plains viscacha,Night,Entire,shrubbery,2,0.131980538965043,0,10,0.130065083811005,3.88578058618805e-16
5140,side view,0.9293984,visca 3743-23.JPG,clarifAI,0.184195938031508,,0.517196579930804,50,1.71288701009701,rodent,plains viscacha,Night,Entire,shrubbery,2,0.0431815008392678,0,9,0.087206589014079,0.000204241405390909
5141,squirrel,0.9230373,visca 3743-23.JPG,clarifAI,0.802304600449858,1,0.673804233939038,6,1.96285904612837,rodent,plains viscacha,Night,Entire,shrubbery,2,0.356480470613954,0,8,0.328100095765811,5.55111512312578e-16
5142,cute,0.909709,visca 3743-23.JPG,clarifAI,0.571126883327861,,0.65214657049998,40,1.8492298943828,rodent,plains viscacha,Night,Entire,shrubbery,2,0.1689278065674,0,7,0.216854256408217,5.82867087928207e-16
5143,mice,0.9036156,visca 3743-23.JPG,clarifAI,0.626290612260412,,0.731942922777578,2,1.94867819257255,rodent,plains viscacha,Night,Entire,shrubbery,2,0.464491025878572,0,6,0.38300055548778,5.55111512312578e-16
5144,tree,0.9010695,visca 3743-23.JPG,clarifAI,0.482046070201558,,0.475741163075745,87,1.72070747443664,rodent,plains viscacha,Night,Entire,shrubbery,2,0.16160636888742,0,5,0.154306654857883,3.88578058618805e-16
5145,wood,0.89713615,visca 3743-23.JPG,clarifAI,0.389770297604258,,0.477808330692992,74,1.69367572862194,rodent,plains viscacha,Night,Entire,shrubbery,2,0.109038901067416,0,4,0.115014763969425,5.82867087928207e-16
5146,portrait,0.8859886,visca 3743-23.JPG,clarifAI,0.127115002810925,,0.483788956852447,57,1.61590145269961,rodent,plains viscacha,Night,Entire,shrubbery,2,0.0140702541697007,0,3,0.0324736568597701,5.55111512312578e-16
5147,tail,0.881644,visca 3743-23.JPG,clarifAI,0.518842195424346,,0.59334936267271,32,1.76652889972211,rodent,plains viscacha,Night,Entire,shrubbery,2,0.324567392128511,0,2,0.274707542653029,5.55111512312578e-16
5148,biology,0.8795657,visca 3743-23.JPG,clarifAI,0.322465774141194,,0.547499090465249,3,1.73144956568689,rodent,plains viscacha,Night,Entire,shrubbery,2,0.200577436269303,0,1,0.126341901527373,5.82867087928207e-16
2461,fauna,0.94528055,visca 3743-23.JPG,google,0.463924963218457,,0.566901380748625,119,1.82651974114921,rodent,plains viscacha,Night,Entire,shrubbery,2,0.197312640992141,0,10,0.203033820684494,5.55111512312578e-16
2462,mammal,0.9248064,visca 3743-23.JPG,google,0.623663218882118,,0,405,1.54809444467053,rodent,plains viscacha,Night,Entire,shrubbery,2,0.501235978701796,0,9,0.48943247155351,5.27355936696949e-16
2463,muridae,0.7796811,visca 3743-23.JPG,google,0.436048731185925,,0.402188195202464,11,1.50977906485549,rodent,plains viscacha,Night,Entire,shrubbery,2,0.854214709185974,0,8,0.744303590206595,5.27355936696949e-16
2464,wildlife,0.7752773,visca 3743-23.JPG,google,0.499809648512766,,0.577453955179498,264,1.58274991426691,rodent,plains viscacha,Night,Entire,shrubbery,2,0.156059835959712,0,7,0.173130962327678,5.27355936696949e-16
2465,marsupial,0.7641932,visca 3743-23.JPG,google,0.50249895822611,,0.640144212146783,27,1.61123165460291,rodent,plains viscacha,Night,Entire,shrubbery,2,0.598070836233772,0,6,0.578192967317428,5.27355936696949e-16
2466,mouse,0.72130024,visca 3743-23.JPG,google,0.262691741650547,1,0.56722261715056,19,1.45417617737497,rodent,plains viscacha,Night,Entire,shrubbery,2,0.288228748760568,0,5,0.262868114432858,5.82867087928207e-16
2467,tail,0.6187931,visca 3743-23.JPG,google,0.518842195424346,,0.59334936267271,32,1.37225254972211,rodent,plains viscacha,Night,Entire,shrubbery,2,0.324567392128511,0,4,0.308791932381418,5.82867087928207e-16
2468,organism,0.610413,visca 3743-23.JPG,google,0.466562075609779,,0.638516532644523,34,1.36866814373896,rodent,plains viscacha,Night,Entire,shrubbery,2,0.322098051639515,0,3,0.327922329748488,5.82867087928207e-16
2469,gerbil,0.60839814,visca 3743-23.JPG,google,0.746289864346019,,0.844670146978652,8,1.55686008863516,rodent,plains viscacha,Night,Entire,shrubbery,2,0.594377294514743,0,2,0.561404768182303,5.27355936696949e-16
2470,rat,0.59937567,visca 3743-23.JPG,google,0.598029816542177,1,0.709961596120226,21,1.42537354621926,rodent,plains viscacha,Night,Entire,shrubbery,2,0.616469361629329,0,1,0.556866067935943,4.44089209850063e-16
6685,grey fox,0.84,visca 3743-24.JPG,IBM,0.650439083563017,,0.632013402936029,35,1.75551955745334,rodent,plains viscacha,Night,Entire,shrubbery,1,0.184358467594512,0,4,0.306411296571156,0.0047849145352678
6686,fox,0.884,visca 3743-24.JPG,IBM,0.463251829333263,1,0.632013402936029,24,1.77823207332452,rodent,plains viscacha,Night,Entire,shrubbery,1,0.170406594027108,0,5,0.245015861867715,0.0117741094318264
6687,canine,0.922,visca 3743-24.JPG,IBM,0.899039248742498,,0.876547221134548,77,2.05742948039886,rodent,plains viscacha,Night,Entire,shrubbery,1,0.36910456876128,0,6,0.380564993448003,0.00284500223943629
6688,carnivore,0.924,visca 3743-24.JPG,IBM,0.666736430939303,,0.773709614794697,74,1.95116367900656,rodent,plains viscacha,Night,Entire,shrubbery,1,0.459657560269531,0,7.5,0.455404812216418,0.00400255086024173
6689,mammal,0.924,visca 3743-24.JPG,IBM,0.623663218882118,,0,405,1.54688484467053,rodent,plains viscacha,Night,Entire,shrubbery,1,0.501235978701796,0,7.5,0.485735720899529,0.00632311455700918
6690,animal,0.926,visca 3743-24.JPG,IBM,1,,0,355,1.64430744892434,rodent,plains viscacha,Night,Entire,shrubbery,1,0.431542459550548,0,9,0.463693384446516,0.00736042849071783
6691,coyote,0.563,visca 3743-24.JPG,IBM,0.425597084408275,1,0.628511449121792,47,1.27974149481275,rodent,plains viscacha,Night,Entire,shrubbery,1,0.212643414916966,0,2,0.246000412059733,0.00487652453661044
6692,wolf,0.598,visca 3743-24.JPG,IBM,0.555013603782581,1,0.693667183095973,23,1.40343843389934,rodent,plains viscacha,Night,Entire,shrubbery,1,0.237522610536777,0,3,0.401581538890089,0.0338074924587421
6693,red fox,0.5,visca 3743-24.JPG,IBM,0.463251829333263,,0.632013402936029,12,1.21068717226081,rodent,plains viscacha,Night,Entire,shrubbery,1,0.170406594027108,0,1,0.254721825668037,0.0183325972950282
6694,gray color,0.99,visca 3743-24.JPG,IBM,0.362728446769125,,0.553355828846778,65,1.86476349957459,rodent,plains viscacha,Night,Entire,shrubbery,1,0.204003433417959,0,10,0.199518789948042,0.00110922597383764
1183,animal,0.843924560547,visca 3743-24.JPG,amazon,1,,0,355,1.52119428974484,rodent,plains viscacha,Night,Entire,shrubbery,1,0.431542459550548,0,6,0.462657471256765,0.00712845685596308
1184,mammal,0.843924560547,visca 3743-24.JPG,amazon,0.623663218882118,,0,405,1.42677168549103,rodent,plains viscacha,Night,Entire,shrubbery,1,0.501235978701796,0,6,0.477937406453223,0.0087934101585137
1185,possum,0.843924560547,visca 3743-24.JPG,amazon,0.522291124716891,,0.697459332148725,18,1.76875951411364,rodent,plains viscacha,Night,Entire,shrubbery,1,0.367079461727952,0,6,0.369924460423477,0.0176793614929037
1186,canine,0.538854370117,visca 3743-24.JPG,amazon,0.899039248742498,,0.876547221134548,77,1.48271103557436,rodent,plains viscacha,Night,Entire,shrubbery,1,0.36910456876128,0,2.5,0.387563564878808,0.00505191639274838
1187,coyote,0.538854370117,visca 3743-24.JPG,amazon,0.425597084408275,1,0.628511449121792,47,1.24352304998825,rodent,plains viscacha,Night,Entire,shrubbery,1,0.212643414916966,0,2.5,0.231400718028894,0.00168826825105892
1188,grey fox,0.538854370117,visca 3743-24.JPG,amazon,0.650439083563017,,0.632013402936029,35,1.30380111262884,rodent,plains viscacha,Night,Entire,shrubbery,1,0.184358467594512,0,2.5,0.289438343224201,0.00770432934958176
1189,red wolf,0.538854370117,visca 3743-24.JPG,amazon,0.555013603782581,,0.693667183095973,31,1.31182907787181,rodent,plains viscacha,Night,Entire,shrubbery,1,0.237522610536777,0,2.5,0.323350071112929,0.028022146171781
5149,mammal,0.99151385,visca 3743-24.JPG,clarifAI,0.623663218882118,,0,405,1.64815561967053,rodent,plains viscacha,Night,Entire,shrubbery,1,0.501235978701796,0,20,0.491557133316343,0.00223502374265228
5150,wildlife,0.9841157,visca 3743-24.JPG,clarifAI,0.499809648512766,,0.577453955179498,264,1.89600751426691,rodent,plains viscacha,Night,Entire,shrubbery,1,0.156059835959712,0,19,0.184252553864719,0.00330865059058016
5151,animal,0.98036325,visca 3743-24.JPG,clarifAI,1,,0,355,1.72585232392434,rodent,plains viscacha,Night,Entire,shrubbery,1,0.431542459550548,0,18,0.45125486325277,0.00575416451960187
5152,wood,0.96969783,visca 3743-24.JPG,clarifAI,0.389770297604258,,0.477808330692992,74,1.80251824862194,rodent,plains viscacha,Night,Entire,shrubbery,1,0.109038901067416,0,17,0.110300109503106,0.000601254506516047
5153,rodent,0.9693732,visca 3743-24.JPG,clarifAI,0.487561267351683,,0.635232422688916,56,1.906929390278,rodent,plains viscacha,Night,Entire,shrubbery,1,1,0,16,0.930983209701963,0.0101263552900802
5154,nature,0.96271193,visca 3743-24.JPG,clarifAI,0.354320287320382,,0.529978353060782,156,1.80564355105074,rodent,plains viscacha,Night,Entire,shrubbery,1,0.118805350410904,0,15,0.121445407656622,0.00109461002870642
5155,no person,0.9597923,visca 3743-24.JPG,clarifAI,0.28898233960606,,0.506401301745522,122,1.77418826037853,rodent,plains viscacha,Night,Entire,shrubbery,1,0.0840510652274569,0,14,0.100009961673072,0.00915917558329002
5156,tree,0.95752716,visca 3743-24.JPG,clarifAI,0.482046070201558,,0.475741163075745,87,1.80539396443664,rodent,plains viscacha,Night,Entire,shrubbery,1,0.16160636888742,0,13,0.147706402741882,5.27355936696949e-16
5157,outdoors,0.91626465,visca 3743-24.JPG,clarifAI,0.356118831136187,,0.531810420193845,147,1.73757975386939,rodent,plains viscacha,Night,Entire,shrubbery,1,0.131980538965043,0,12,0.13267261888057,0.00303195109072241
5158,fur,0.89633894,visca 3743-24.JPG,clarifAI,0.688697191654452,,0.813087254700384,50,1.93736847088754,rodent,plains viscacha,Night,Entire,shrubbery,1,0.337150058005323,0,11,0.337988068831194,0.0037542558100363
5159,park,0.8895931,visca 3743-24.JPG,clarifAI,0.177381127492309,,0.382967022654558,64,1.58271844320036,rodent,plains viscacha,Night,Entire,shrubbery,1,0.0213846619146335,0,10,0.0423665192868276,0.000297084123447394
5160,environment,0.8887388,visca 3743-24.JPG,clarifAI,0.225682383855826,,0.4859048182976,35,1.64938429020733,rodent,plains viscacha,Night,Entire,shrubbery,1,0.0891107339817264,0,9,0.065436954211193,0.0027988593933361
5161,portrait,0.8791381,visca 3743-24.JPG,clarifAI,0.127115002810925,,0.483788956852447,57,1.60562570269961,rodent,plains viscacha,Night,Entire,shrubbery,1,0.0140702541697007,0,8,0.0446476123890279,0.00187334568037506
5162,one,0.87598795,visca 3743-24.JPG,clarifAI,0.321051011471672,,0.49246953650304,84,1.65139034063124,rodent,plains viscacha,Night,Entire,shrubbery,1,0.0852986786199596,0,7,0.104203875656895,0.00254013224660085
5163,wild,0.8679302,visca 3743-24.JPG,clarifAI,0.651318809502658,,0.775503526480819,77,1.86387282326204,rodent,plains viscacha,Night,Entire,shrubbery,1,0.290954331999729,0,6,0.335868682981972,0.0120295515143988
5164,light,0.865394,visca 3743-24.JPG,clarifAI,0.169153672640744,,0.483786695279197,17,1.60652632830342,rodent,plains viscacha,Night,Entire,shrubbery,1,0.0742973471421335,0,5,0.059639063821981,0.0029713823900481
